StageID,EvID,値1,周回,場面,味方指定,敵指定,ﾀｰﾝ下限,ﾀｰﾝ上限,発生済EvID,未発生EvID,Exit,戦闘前,拡大,条件1,値1-1,値1-2,条件2,値2-1,値2-2,繰返,特殊処理,特殊処理,値2
63Common,59,0,0,戦闘前,Eiki,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,60,0,0,戦闘前,Kogasa,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,61,0,0,戦闘前,LilyW,LilyB,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,62,0,0,戦闘前,Wriggle,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,63,0,0,戦闘前,Mystia,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,64,0,0,戦闘前,Tewi,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,65,0,0,戦闘前,Udonge,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,66,0,0,戦闘前,Keine,KeineH,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,67,0,0,戦闘前,Mokou,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,68,0,0,戦闘前,Kaguya,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,69,0,0,戦闘前,Eirin,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,70,0,0,戦闘前,Elliy,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,71,0,0,戦闘前,Kurumi,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,72,0,0,戦闘前,Tenshi,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,73,0,0,戦闘前,Iku,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,74,0,0,戦闘前,Korin,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,75,0,0,戦闘前,Koakuma,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,76,0,0,戦闘前,Medicine,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,88,78,1,戦闘前,Meko,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,89,79,1,戦闘前,Makura,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,90,80,1,戦闘前,Koishi,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,91,81,1,戦闘前,Shinki,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,92,82,1,戦闘前,Yumeko,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,93,83,1,戦闘前,Yorihime,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,94,84,1,戦闘前,Toyohime,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,95,85,1,戦闘前,Yuka,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,96,86,1,戦闘前,Tensoku,Koishi,,,,,1,1,0,,,,,,,0,,,
63Common,7,0,0,戦闘・ボム直後,,Koishi_en,,,,,1,,0,敵HP,0,0,,,,0,GET_SPELL,NO_PICHUN,
63Common,79,0,0,戦闘・ボム後,,,,,,9,0,,0,,,,,,,1,,,
63Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
63Common,11,0,0,戦闘・ボム後,,Koishi_en,,,4,11,0,,0,,,,,,,0,,,
63Common,11,0,0,戦闘・ボム後,,Koishi_en,,,3,,0,,0,敵HP割合,0,50,,,,0,,,
63Common,8,0,0,戦闘・ボム後,,Koishi_en,,,7,,1,,0,,,,,,,0,,,
63Common,3,0,0,スペル撃破,,Koishi_en,,,,,1,,0,スペルID,0,0,,,,0,,,
63Common,4,0,0,スペル撃破,,Koishi_en,,,,,1,,0,スペルID,1,1,,,,0,,,
63Common,5,0,0,スペル撃破,,Koishi_en,,,,,1,,0,スペルID,2,2,,,,0,,,
63Common,6,0,0,スペル撃破,,Koishi_en,,,,,1,,0,スペルID,3,3,,,,0,,,
63Common,4,0,0,スペル逃げ切り,,Koishi_en,,,,,0,,0,スペルID,1,1,,,,0,,,
63Common,5,0,0,スペル逃げ切り,,Koishi_en,,,,,0,,0,スペルID,2,2,,,,0,,,
63Common,6,0,0,スペル逃げ切り,,Koishi_en,,,,,0,,0,スペルID,3,3,,,,0,,,
63Common,8,0,0,スペル逃げ切り,,Koishi_en,,,,,0,,0,スペルID,4,4,,,,0,,,
63Common,13,0,0,スペル逃げ切り,,Koishi_en,,,,,1,,0,スペルID,2,2,,,,0,,,
63Common,77,0,0,ロード/SLG/暗転中,,,,,,,1,,0,,,,,,,1,,,
63Common,0,0,0,ターン開始,,,2,2,,,0,,0,,,,,,,0,,,
63Common,11,0,0,ターン開始,,,,,3,,1,,0,,,,,,,0,,,
63Common,11,0,0,ターン終了,,,,,3,,1,,0,,,,,,,0,,,
63Common,78,0,0,敵行動開始,,Koishi_en,,,5,6,1,,0,,,,,,,1,,,
63Common,0,0,0,行動終了,,,,,3,0,1,,0,,,,,,,0,,,
64Common,0,0,0,戦闘前,,,,,,,1,,0,,,,,,,0,,,
65Common,0,0,0,戦闘前,Koishi,,,,,,1,1,0,,,,,,,0,,,
65Common,3,0,0,戦闘前,Mima,,,,,,1,1,0,,,,,,,0,,,
65Common,12,0,0,戦闘前,Meiling,,,,,,1,1,0,DemoName,rengesho,,,,,0,,,
65Common,13,0,0,戦闘前,Minoriko,Shizuha,,,,,,1,1,0,DemoName,Aki_kick2,,,,,0,,,
65Common,15,0,0,戦闘前,Korin,,,,,,1,1,0,DemoName,heavymissile,,,,,0,,,
65Common,17,0,0,戦闘前,Satori,Koishi,,,,,,1,1,0,DemoName,KHB,,,,,0,,,
65Common,1,0,0,戦闘前,,InsectC,MYousei,BakebakeL,EvileyeZ,,,,,1,1,0,,,,,,,0,,,
65Common,4,0,0,戦闘前,,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,19,0,0,戦闘前,Reimu,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,20,0,0,戦闘前,Marisa,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,21,0,0,戦闘前,Sanae,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,22,0,0,戦闘前,Alice,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,23,0,0,戦闘前,Sakuya,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,24,0,0,戦闘前,Sunny,Luna,Star,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,25,0,0,戦闘前,Rumia,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,26,0,0,戦闘前,Nazrin,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,27,0,0,戦闘前,Sho,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,28,0,0,戦闘前,Ichirin,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,29,0,0,戦闘前,Murasa,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,30,0,0,戦闘前,Kisume,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,31,0,0,戦闘前,Keine,KeineH,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,32,0,0,戦闘前,LilyW,LilyB,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,33,0,0,戦闘前,Utsuho,UtsuhoB,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,34,0,0,戦闘前,Orin,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,35,0,0,戦闘前,OrinC,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,36,0,0,戦闘前,Suwako,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,37,0,0,戦闘前,Yukari,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,38,0,0,戦闘前,Patchouli,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,39,0,0,戦闘前,Chen,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,40,0,0,戦闘前,Daiyosei,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,41,0,0,戦闘前,Aya,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,42,0,0,戦闘前,Wriggle,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,43,0,0,戦闘前,Yamame,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,44,0,0,戦闘前,Nitori,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,45,0,0,戦闘前,Lyrica,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,46,0,0,戦闘前,Kogasa,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,47,0,0,戦闘前,Cirno,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,48,0,0,戦闘前,Korin,Yumeko,,,,92,1,1,0,,,,,,,0,,,
65Common,49,0,0,戦闘前,Nue,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,50,0,0,戦闘前,Medicine,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,51,0,0,戦闘前,Tenshi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,52,0,0,戦闘前,Iku,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,53,0,0,戦闘前,Hatate,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,54,0,0,戦闘前,Momiji,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,55,0,0,戦闘前,Remilia,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,56,0,0,戦闘前,Flan,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,57,0,0,戦闘前,Koishi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,58,0,0,戦闘前,Mystia,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,59,0,0,戦闘前,Ran,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,60,0,0,戦闘前,Lunasa,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,61,0,0,戦闘前,Merlin,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,62,0,0,戦闘前,Koakuma,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,63,0,0,戦闘前,Letty,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,64,0,0,戦闘前,Youmu,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,65,0,0,戦闘前,Meiling,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,66,0,0,戦闘前,Suika,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,67,0,0,戦闘前,Parsee,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,68,0,0,戦闘前,Tewi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,69,0,0,戦闘前,Mokou,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,70,0,0,戦闘前,Eirin,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,71,0,0,戦闘前,Yuyuko,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,72,0,0,戦闘前,Udonge,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,73,0,0,戦闘前,Kaguya,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,74,0,0,戦闘前,Elliy,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,75,0,0,戦闘前,Kurumi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,76,0,0,戦闘前,Mima,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,77,0,0,戦闘前,Minoriko,Shizuha,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,78,0,0,戦闘前,Hina,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,79,0,0,戦闘前,Kanako,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,80,0,0,戦闘前,Satori,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,81,0,0,戦闘前,Komachi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,82,0,0,戦闘前,Eiki,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,83,0,0,戦闘前,Yugi,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,88,88,1,戦闘前,Meko,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,89,89,1,戦闘前,Makura,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,90,90,1,戦闘前,Yumeko,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,91,91,1,戦闘前,Shinki,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,92,92,0,戦闘前,Akyu,Yumeko,,,,48,1,1,0,,,,,,,0,,,
65Common,93,93,1,戦闘前,Tensoku,Yumeko,,,,,1,1,0,,,,,,,0,,,
65Common,100,39,1,戦闘前,Yuka,Yumeko,,,,,1,1,0,,,,,,,0,,,Battle_All
65Common,10,0,0,戦闘・ボム直後,,Yumeko_en,1,7,,,0,,0,敵HP,0,0,,,,0,,,
65Common,8,0,0,戦闘・ボム直後,,Yumeko_en,,,,,1,,0,敵HP,0,0,,,,0,GET_SPELL,NO_PICHUN,
65Common,2,0,0,戦闘・ボム直後,,Yumeko_en,,,,,1,,0,SBreakフラグON,,,,,,0,NO_SBREAK,,
65Common,2,0,0,ボム直後（特殊）,,Yumeko_en,,,,,1,,0,スペルID,0,0,SBreakフラグON,,,0,NO_SBREAK,,
65Common,2,0,0,ボム直後（特殊）,,Yumeko_en,,,,,1,,0,スペルID,0,0,敵HP,0,0,0,NO_SBREAK,,
65Common,11,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
65Common,11,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Alice,,,,,0,,,
65Common,9,0,0,戦闘・ボム後,,,,,8,,1,,0,,,,,,,0,,,
65Common,84,0,0,戦闘・ボム後,,,,,13,,1,,0,,,,,,,0,,,
65Common,5,0,0,スペル撃破,,Yumeko_en,,,,,1,,0,スペルID,0,0,,,,0,,,
65Common,6,0,0,スペル撃破,,Yumeko_en,,,,,1,,0,スペルID,1,1,,,,0,,,
65Common,7,0,0,スペル撃破,,Yumeko_en,,,,,1,,0,スペルID,2,2,,,,0,,,
65Common,6,0,0,スペル逃げ切り,,Yumeko_en,,,,,1,,0,スペルID,1,1,,,,0,,,
65Common,7,0,0,スペル逃げ切り,,Yumeko_en,,,,,1,,0,スペルID,2,2,,,,0,,,
65Common,9,0,0,スペル逃げ切り,,Yumeko_en,,,,,1,,0,スペルID,3,3,,,,0,,,
65Common,85,0,0,ロード/SLG/暗転中,,,,,,,1,,0,,,,,,,1,,,
65Common,2,0,0,ターン開始,,,3,3,,,1,,0,,,,,,,0,,,
66Common,0,0,0,戦闘前,Reimu,Sanae,,,,,4,1,1,0,,,,,,,0,,,
66Common,1,0,0,戦闘前,Marisa,Patchouli,,,,,5,1,1,0,,,,,,,0,,,
66Common,2,0,0,戦闘前,Iku,Tenshi,,,,,6,1,1,0,,,,,,,0,,,
66Common,3,0,0,戦闘前,Nue,Ichirin,,,,,7,1,1,0,,,,,,,0,,,
66Common,17,0,0,戦闘前,Ran,Chen,Yukari,Yuyuko,,,,,,1,1,0,,,,,,,0,,,
66Common,18,0,0,戦闘前,Remilia,Flan,Sakuya,Meiling,Elliy,Kurumi,Koakuma,Komachi,,,,,,1,1,0,WP_VAL1が一定値,0,0,,,,0,,,
66Common,19,0,0,戦闘前,LilyW,LilyB,Letty,Minoriko,Shizuha,Wriggle,,,,,,1,1,0,,,,,,,0,,,
66Common,20,0,0,戦闘前,Cirno,Rumia,Mystia,Sunny,Luna,Star,Daiyosei,,,,,,1,1,0,,,,,,,0,,,
66Common,21,0,0,戦闘前,Alice,Hina,Medicine,Nitori,,,,,,1,1,0,,,,,,,0,,,
66Common,22,0,0,戦闘前,Lunasa,Merlin,Lyrica,Mima,,,,,,1,1,0,,,,,,,0,,,
66Common,23,0,0,戦闘前,Yamame,Kisume,Yugi,Parsee,Suika,,,,,,1,1,0,,,,,,,0,,,
66Common,24,0,0,戦闘前,Satori,Koishi,Orin,Utsuho,UtsuhoB,,,,,,1,1,0,,,,,,,0,,,
66Common,25,0,0,戦闘前,Sho,Nazrin,Murasa,Korin,Akyu,,,,,,1,1,0,,,,,,,0,,,
66Common,26,0,0,戦闘前,Eirin,Kaguya,Udonge,Tewi,,,,,,1,1,0,,,,,,,0,,,
66Common,27,0,0,戦闘前,Keine,KeineH,Mokou,Youmu,Eiki,,,,,,1,1,0,,,,,,,0,,,
66Common,28,0,0,戦闘前,Aya,Momiji,Kanako,Suwako,Hatate,,,,,,1,1,0,,,,,,,0,,,
66Common,29,0,0,戦闘前,Kogasa,,,,,,1,1,0,,,,,,,0,,,
66Common,40,35,1,戦闘前,Meko,Makura,,,,,,1,1,0,,,,,,,0,,,
66Common,13,0,0,戦闘・ボム後,,,,,,,1,,0,敵数,0,20,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Reimu,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Sanae,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Marisa,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Patchouli,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Iku,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Tenshi,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Ichirin,,,,,0,,,
66Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Nue,,,,,0,,,
66Common,12,0,0,戦闘・ボム後,Patchouli,,,,,,1,,0,DemoName,kenja,,,,,0,,,
66Common,30,0,0,ロード/出撃配置/1PP,,,,,,,1,,0,,,,,,,1,,,
66Common,13,0,0,ターン開始,,,2,2,,,1,,0,,,,,,,0,,,
66Common,4,0,0,行動終了,Reimu,,,,,,0,,0,x座標,176,176,y座標,160,160,0,SET_WPVAL1,,1
66Common,4,0,0,行動終了,Sanae,,,,,,0,,0,x座標,176,176,y座標,160,160,0,SET_WPVAL1,,1
66Common,5,0,0,行動終了,Marisa,,,,,,0,,0,x座標,736,736,y座標,160,160,0,SET_WPVAL1,,2
66Common,5,0,0,行動終了,Patchouli,,,,,,0,,0,x座標,736,736,y座標,160,160,0,SET_WPVAL1,,2
66Common,6,0,0,行動終了,Tenshi,,,,,,0,,0,x座標,176,176,y座標,592,592,0,SET_WPVAL1,,3
66Common,6,0,0,行動終了,Iku,,,,,,0,,0,x座標,176,176,y座標,592,592,0,SET_WPVAL1,,3
66Common,7,0,0,行動終了,Nue,,,,,,0,,0,x座標,736,736,y座標,592,592,0,SET_WPVAL1,,4
66Common,7,0,0,行動終了,Ichirin,,,,,,0,,0,x座標,736,736,y座標,592,592,0,SET_WPVAL1,,4
66Common,9,0,0,行動終了,,,1,5,,,0,,0,イベントID,4,7,,,,0,,,
66Common,36,0,0,行動終了,,,,,,,0,,0,イベントID,4,7,,,,0,,,
66Common,31,30,0,行動終了,,,,,36,,0,,0,,,,,,,0,,,
66Common,32,31,0,行動終了,,,,,36,,0,,0,WP_VAL1が一定値,1,1,,,,0,,,
66Common,33,32,0,行動終了,,,,,36,,0,,0,WP_VAL1が一定値,2,2,,,,0,,,
66Common,34,33,0,行動終了,,,,,36,,0,,0,WP_VAL1が一定値,3,3,,,,0,,,
66Common,35,34,0,行動終了,,,,,36,,0,,0,WP_VAL1が一定値,4,4,,,,0,,,
66Common,8,0,0,行動終了,,,,,36,,1,,0,,,,,,,0,,,
67Common,9,0,0,戦闘前,Sho,Nazrin,,,,,5,1,1,0,,,,,,,0,,,
67Common,10,0,0,戦闘前,Ran,Chen,,,,,5,1,1,0,,,,,,,0,,,
67Common,11,0,0,戦闘前,Youmu,Momiji,,,,,5,1,1,0,,,,,,,0,,,
67Common,12,0,0,戦闘前,Udonge,Kaguya,,,,,5,1,1,0,,,,,,,0,,,
67Common,50,25,1,戦闘前,Meko,Makura,,,,,,1,1,0,,,,,,,0,,,
67Common,13,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Sho,,,,,0,,,
67Common,13,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Nazrin,,,,,0,,,
67Common,13,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
67Common,0,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,5,23,,,,0,,,
67Common,1,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,10,30,,,,0,,,
67Common,2,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,15,40,,,,0,,,
67Common,3,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,20,48,,,,0,,,
67Common,4,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,25,51,,,,0,,,
67Common,5,0,0,戦闘・ボム後,,,,,,,1,,0,撃破数,30,52,フェイズ,1,1,0,,,
67Common,7,0,0,戦闘・ボム後,,,,,5,,1,,0,撃破数,35,72,,,,0,,,
67Common,26,0,0,ロード/出撃配置/1PP,,,,,,,1,,0,,,,,,,1,,,
67Common,0,0,0,ターン開始,,,2,2,,,1,,0,,,,,,,0,,,
67Common,29,0,0,ターン開始,,,6,6,,5,0,,0,,,,,,,0,,,
67Common,5,0,0,ターン開始,,,6,6,,,1,,0,,,,,,,0,,,
67Common,7,0,0,ターン開始,,,7,7,,,1,,0,,,,,,,0,,,
67Common,7,0,0,ターン開始,,,,,5,,1,,0,,,,,,,0,,,
67Common,28,0,0,ターン終了,,,,,,,0,,0,,,,,,,1,,,
67Common,1,0,0,ターン終了,,,2,2,,,0,,0,,,,,,,0,,,
67Common,2,0,0,ターン終了,,,3,3,,,0,,0,,,,,,,0,,,
67Common,3,0,0,ターン終了,,,4,4,,,0,,0,,,,,,,0,,,
67Common,4,0,0,ターン終了,,,5,5,,,0,,0,,,,,,,0,,,
67Common,15,0,0,ターン終了,,,,,,5,1,,0,,,,,,,1,,,
67Common,27,0,0,ロード/出撃配置/増援,,,,,,,1,,0,,,,,,,1,,,
67Common,30,0,0,行動終了,Sho,,,,5,,0,,0,x座標,352,352,y座標,304,304,0,,,
67Common,14,0,0,行動終了,Sho,,,,30,,0,,0,敵数,0,0,,,,0,,,
67Common,8,0,0,行動終了,Sho,,,,5,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,25,0,0,行動終了,Sho,,,,,5,0,,0,x座標,352,352,y座標,304,304,1,,,
67Common,0,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,1,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,2,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,3,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,4,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,5,0,0,行動終了,Sho,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,25,0,0,行動終了,Nazrin,,,,,5,0,,0,x座標,352,352,y座標,304,304,1,,,
67Common,0,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,1,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,2,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,3,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,4,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
67Common,5,0,0,行動終了,Nazrin,,,,,,1,,0,x座標,352,352,y座標,304,304,0,,,
68Common,0,0,0,戦闘前,Byakuren,ByakurenH,,,,,,1,1,0,,,,,,,0,,,
68Common,2,0,0,戦闘前,,Yumeko,,,,,1,1,0,,,,,,,0,,,
68Common,4,0,0,戦闘前,,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,15,0,0,戦闘前,Reimu,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,16,0,0,戦闘前,Marisa,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,17,0,0,戦闘前,Sanae,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,18,0,0,戦闘前,Alice,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,19,0,0,戦闘前,Sakuya,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,20,0,0,戦闘前,Youmu,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,21,0,0,戦闘前,Rumia,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,22,0,0,戦闘前,Daiyosei,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,23,0,0,戦闘前,Cirno,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,24,0,0,戦闘前,Meiling,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,25,0,0,戦闘前,Koakuma,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,26,0,0,戦闘前,Patchouli,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,27,0,0,戦闘前,Remilia,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,28,0,0,戦闘前,Flan,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,29,0,0,戦闘前,Letty,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,30,0,0,戦闘前,Chen,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,31,0,0,戦闘前,LilyW,LilyB,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,32,0,0,戦闘前,Lunasa,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,33,0,0,戦闘前,Merlin,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,34,0,0,戦闘前,Lyrica,Lunasa,Merlin,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,35,0,0,戦闘前,Yuyuko,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,36,0,0,戦闘前,Yukari,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,37,0,0,戦闘前,Ran,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,38,0,0,戦闘前,Wriggle,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,39,0,0,戦闘前,Mystia,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,40,0,0,戦闘前,Keine,KeineH,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,41,0,0,戦闘前,Tewi,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,42,0,0,戦闘前,Udonge,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,43,0,0,戦闘前,Eirin,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,44,0,0,戦闘前,Kaguya,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,45,0,0,戦闘前,Mokou,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,46,0,0,戦闘前,Minoriko,Shizuha,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,47,0,0,戦闘前,Hina,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,48,0,0,戦闘前,Nitori,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,49,0,0,戦闘前,Momiji,Shinki,,,1,,1,1,0,,,,,,,0,,,
68Common,50,0,0,戦闘前,Aya,Shinki,,,1,,1,1,0,,,,,,,0,,,
