BulID,SpellID,Rmin,Rmax,Shape,HP,Turns,Points,EXP,PP,Anime,Update,マップ,Slots,EF0,DEF0,PRY0,MOV0,EF1,DEF1,PRY1,MOV1,EF2,DEF2,PRY2,MOV2,EF3,DEF3,PRY3,MOV3,EF4,DEF4,PRY4,MOV4,EF5,DEF5,PRY5,MOV5,EF6,DEF6,PRY6,MOV6
MekoM_en01,MEKO02,0,0,,33000,3,35000,220,20,count,1,0,2,POW-_BATTLE_MEKO,0,80,0.5,SLEEP2,80,0,0.5,,,,,,,,,,,,,,,,,,,,
MekoM_en01,MEKO03,0,0,,33000,3,40000,220,20,infsheep,1,0,5,ADD_USKILL_MEKO01,20,20,0.5,INFSHEEP,0,0,0,,15,15,0.5,,15,15,0.5,,15,15,0.5,,,,,,,,
MekoM_en01,MEKO04,0,0,,38000,3,80000,220,20,mdream,0,1,4,ADD_USKILL_MEKO02,40,40,1,MAXPOW_BREAK_MEKO01,0,0,0,,0,50,0.5,NOENTER,0,0,0,,,,,,,,,,,,
MekoM_en01,MEKO05,0,0,,45000,3,120000,220,30,nie,0,0,3,ADD_USKILL_MEKO03,80,80,2,MAXPOW_BREAK_MEKO02,80,80,2,NOENTER,0,0,0,,,,,,,,,,,,,,,,
MekoM_en01,,1,3,circle,4500,3,50000,200,20,,0,0,1,,5,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en02,,1,5,circle,0,0,15000,220,10,,0,0,1,SLEEP,35,50,1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en02,MEKO01,0,0,,32000,3,25000,220,15,shepherd,0,0,2,ALLHIT2_MEKO,40,40,1,NO_MOVE,0,0,0,,,,,,,,,,,,,,,,,,,,
MekoM_en02,MEKO02,0,0,,33000,3,35000,220,20,count,1,0,2,POW-_BATTLE_MEKO,0,80,0.5,SLEEP2,80,0,0.5,,,,,,,,,,,,,,,,,,,,
MekoM_en02,MEKO03,0,0,,33000,3,40000,220,20,infsheep,1,0,5,ADD_USKILL_MEKO01,20,20,0.5,INFSHEEP,0,0,0,,15,15,0.5,,15,15,0.5,,15,15,0.5,,,,,,,,
MekoM_en02,MEKO04,0,0,,38000,3,80000,220,20,mdream,0,1,4,ADD_USKILL_MEKO02,40,40,1,MAXPOW_BREAK_MEKO01,0,0,0,,0,50,0.5,NOENTER,0,0,0,,,,,,,,,,,,
MekoM_en02,MEKO05,0,0,,45000,3,120000,220,30,nie,0,0,3,ADD_USKILL_MEKO03,80,80,2,MAXPOW_BREAK_MEKO02,80,80,2,NOENTER,0,0,0,,,,,,,,,,,,,,,,
MekoM_en02,,1,3,circle,4500,3,50000,200,20,,0,0,1,,5,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en03,,1,5,circle,0,0,15000,220,10,,0,0,1,SLEEP,35,50,1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en03,MEKO01,0,0,,32000,3,25000,220,15,shepherd,0,0,2,ALLHIT2_MEKO,40,40,1,NO_MOVE,0,0,0,,,,,,,,,,,,,,,,,,,,
MekoM_en03,MEKO02,0,0,,33000,3,35000,220,20,count,1,0,2,POW-_BATTLE_MEKO,0,80,0.5,SLEEP2,80,0,0.5,,,,,,,,,,,,,,,,,,,,
MekoM_en03,MEKO03,0,0,,33000,3,40000,220,20,infsheep,1,0,5,ADD_USKILL_MEKO01,20,20,0.5,INFSHEEP,0,0,0,,15,15,0.5,,15,15,0.5,,15,15,0.5,,,,,,,,
MekoM_en03,MEKO04,0,0,,38000,3,80000,220,20,mdream,0,1,4,ADD_USKILL_MEKO02,40,40,1,MAXPOW_BREAK_MEKO01,0,0,0,,0,50,0.5,NOENTER,0,0,0,,,,,,,,,,,,
MekoM_en03,MEKO05,0,0,,45000,3,120000,220,30,nie,0,0,3,ADD_USKILL_MEKO03,80,80,2,MAXPOW_BREAK_MEKO02,80,80,2,NOENTER,0,0,0,,,,,,,,,,,,,,,,
MekoM_en03,,1,3,circle,4500,3,50000,200,20,,0,0,1,,5,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en04,,1,5,circle,0,0,15000,220,10,,0,0,1,SLEEP,35,50,1,,,,,,,,,,,,,,,,,,,,,,,,
MekoM_en04,MEKO01,0,0,,32000,3,25000,220,15,shepherd,0,0,2,ALLHIT2_MEKO,40,40,1,NO_MOVE,0,0,0,,,,,,,,,,,,,,,,,,,,
MekoM_en04,MEKO02,0,0,,33000,3,35000,220,20,count,1,0,2,POW-_BATTLE_MEKO,0,80,0.5,SLEEP2,80,0,0.5,,,,,,,,,,,,,,,,,,,,
MekoM_en04,MEKO03,0,0,,33000,3,40000,220,20,infsheep,1,0,5,ADD_USKILL_MEKO01,20,20,0.5,INFSHEEP,0,0,0,,15,15,0.5,,15,15,0.5,,15,15,0.5,,,,,,,,
MekoM_en04,MEKO04,0,0,,38000,3,80000,220,20,mdream,0,1,4,ADD_USKILL_MEKO02,40,40,1,MAXPOW_BREAK_MEKO01,0,0,0,,0,50,0.5,NOENTER,0,0,0,,,,,,,,,,,,
MekoM_en04,MEKO05,0,0,,45000,3,120000,220,30,nie,0,0,3,ADD_USKILL_MEKO03,80,80,2,MAXPOW_BREAK_MEKO02,80,80,2,NOENTER,0,0,0,,,,,,,,,,,,,,,,
MekoM_en04,,1,3,circle,4500,3,50000,200,20,,0,0,1,,5,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,
Merlin_en01,,2,8,square,0,0,8000,200,10,,0,0,1,POW+_MERLIN,30,5,0.4,,,,,,,,,,,,,,,,,,,,,,,,
Mima_en01,,3,6,circle,0,0,15000,220,15,spiral,0,0,1,DEF+_MGR_MIMA,30,5,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Mima_en02,,3,6,circle,0,0,15000,220,15,spiral,0,0,1,DEF+_MGR_MIMA,30,5,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Mima_en03,,3,6,circle,0,0,15000,220,15,spiral,0,0,1,DEF+_MGR_MIMA,30,5,0.7,,,,,,,,,,,,,,,,,,,,,,,,
MimaG_en01,,1,5,fan,0,0,1500,80,10,,0,0,1,,25,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en01,MIMAN,1,7,circle,30000,3,40000,280,30,edarkness,1,0,1,FIXRATE_MIMAN,45,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en02,MIMAN,1,7,circle,30000,3,40000,280,30,edarkness,1,0,1,FIXRATE_MIMAN,45,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MimaN_en03,MIMAN,1,7,circle,30000,3,40000,280,30,edarkness,1,0,1,FIXRATE_MIMAN,45,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,
Minoriko_en01,,1,4,circle,0,0,3000,160,10,,0,0,1,,15,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Minoriko_en01,POTATO,1,4,circle,12400,3,5000,170,15,potato,1,0,1,POW-_GOTHIT_POTATO,15,20,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Minoriko_en02,,1,4,circle,0,0,6000,160,10,,0,0,1,,15,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Minoriko_en03,,2,5,circle,0,0,8000,180,10,,0,0,1,POW-_GOTHIT_POTATO,15,10,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Minoriko_en04,,2,5,circle,0,0,8000,180,10,,0,0,1,,15,10,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Mokou_en01,,0,6,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mokou_en01,VOLCANO,1,5,circle,25000,3,10000,200,10,volcano,1,1,2,CURE_HP+_MOKOU,0,35,1,MOV-_ALL,35,0,0,,,,,,,,,,,,,,,,,,,,
Mokou_en01,PHOENIX,0,5,circle,33000,3,12000,230,10,phoenix,1,0,2,SOKO+_MOKOU,30,40,1,MOV-_ALL,10,10,2,,,,,,,,,,,,,,,,,,,,
Mokou_en02,,0,6,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mokou_en02,VOLCANO,1,5,circle,25000,3,10000,200,10,volcano,1,1,2,CURE_HP+_MOKOU,0,35,1,MOV-_ALL,35,0,0,,,,,,,,,,,,,,,,,,,,
Mokou_en02,PHOENIX,0,5,circle,33000,3,12000,230,10,phoenix,1,0,2,SOKO+_MOKOU,30,40,1,MOV-_ALL,10,10,2,,,,,,,,,,,,,,,,,,,,
Mokou_en03,,0,6,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mokou_en03,VOLCANO,1,5,circle,25000,3,10000,200,10,volcano,1,1,2,CURE_HP+_MOKOU,0,35,1,MOV-_ALL,35,0,0,,,,,,,,,,,,,,,,,,,,
Mokou_en03,PHOENIX,0,5,circle,33000,3,12000,230,10,phoenix,1,0,2,SOKO+_MOKOU,30,40,1,MOV-_ALL,10,10,2,,,,,,,,,,,,,,,,,,,,
Mokou_en04,,0,6,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mokou_en04,VOLCANO,1,5,circle,25000,3,10000,200,10,volcano,1,1,2,CURE_HP+_MOKOU,0,35,1,MOV-_ALL,35,0,0,,,,,,,,,,,,,,,,,,,,
Mokou_en04,PHOENIX,0,5,circle,33000,3,12000,230,10,phoenix,1,0,2,SOKO+_MOKOU,30,40,1,MOV-_ALL,10,10,2,,,,,,,,,,,,,,,,,,,,
Mokou_en05,,0,5,circle,0,0,25000,250,25,,0,0,1,SOKO+_MOKOU,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MokouN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MokouN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MokouN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MokouN_en04,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en01,,0,4,square,0,0,6500,180,10,,0,0,1,,18,12,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en02,,0,4,square,0,0,6500,180,10,,0,0,1,,18,12,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en03,,0,4,square,0,0,6500,180,10,,0,0,1,,24,16,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en04,,0,4,square,0,0,6500,180,10,,0,0,1,PROB+_SHIELD,24,16,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en05,,0,4,square,0,0,6500,180,10,,0,0,1,,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en05,BITE,1,4,circle,14500,3,9000,220,10,bite,1,0,1,GUARD_BREAK_BITE,35,25,1.25,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en06,,0,4,square,0,0,6500,180,10,,0,0,1,PROB+_SHIELD,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en06,BITE,1,4,circle,14500,3,9000,220,10,bite,1,0,1,GUARD_BREAK_BITE,35,25,1.25,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en07,,0,4,square,0,0,6500,180,10,,0,0,1,PROB+_SHIELD,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en07,BITE,1,4,circle,14500,3,9000,220,10,bite,1,0,1,GUARD_BREAK_BITE,35,25,1.25,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en08,,0,4,square,0,0,10000,200,10,,0,0,1,,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en09,,0,4,square,0,0,10000,200,10,,0,0,1,PROB+_SHIELD2,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Momiji_en10,,0,4,square,0,0,10000,200,10,,0,0,1,PROB+_SHIELD2,20,12,1,,,,,,,,,,,,,,,,,,,,,,,,
Murasa_en01,,0,5,circle,0,0,10000,200,20,,0,0,1,LAND_WATER2,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MurasaN_en01,,0,5,circle,0,0,20000,200,20,,0,0,1,LAND_WATER2,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MurasaN_en02,,0,5,circle,0,0,20000,200,20,,0,0,1,LAND_WATER2,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MurasaN_en03,,0,5,circle,0,0,20000,200,20,,0,0,1,LAND_WATER2,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MurasaN_en04,,0,5,circle,0,0,20000,200,20,,0,0,1,LAND_WATER2,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
MYousei_en01,,4,7,hcircle,0,0,6500,180,10,,0,0,1,MP-_RATE_MYOUSEI,25,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
MYousei_en02,,4,7,hcircle,0,0,6500,180,10,,0,0,1,MP-_RATE_MYOUSEI,25,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
MYousei_en03,,4,7,hcircle,0,0,6500,180,10,,0,0,1,MP-_RATE_MYOUSEI,25,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
MYousei_en04,,4,7,hcircle,0,0,6500,180,10,,0,0,1,MP-_RATE_MYOUSEI,25,20,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en01,,1,6,circle,0,0,8000,180,10,spiral,0,0,1,HIT-_MYSTIA,20,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en01,YOSUZUME,0,6,circle,28000,3,10000,200,10,sparrow,1,0,1,NOHIT_MYSTIA,35,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en02,,1,6,circle,0,0,8000,180,10,spiral,0,0,1,HIT-_MYSTIA,20,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en03,,1,6,circle,0,0,8000,180,10,spiral,0,0,1,HIT-_MYSTIA,20,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en04,,1,6,circle,0,0,5500,180,10,spiral,0,0,1,HIT-_MYSTIA2,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en05,,1,6,circle,0,0,5500,180,10,spiral,0,0,1,HIT-_MYSTIA2,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Mystia_en06,,1,6,circle,0,0,5500,180,10,spiral,0,0,1,HIT-_MYSTIA,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Nazrin_en01,,1,4,circle,0,0,100,150,10,spiral,0,0,1,HIT-_NAZRIN,5,30,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Nazrin_en02,,1,4,circle,0,0,6000,180,10,spiral,0,0,1,HIT-_NAZRIN,5,30,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Nazrin_en03,,1,4,circle,0,0,6000,180,10,spiral,0,0,1,HIT-_NAZRIN,5,30,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Nazrin_en04,,1,4,circle,0,0,8000,180,15,spiral,0,0,1,HIT-_NAZRIN,5,30,0.75,,,,,,,,,,,,,,,,,,,,,,,,
NazrinN_en01,,0,5,circle,0,0,20000,200,20,,0,0,1,ADD_SPIRIT_NAZRINN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NazrinN_en02,,0,5,circle,0,0,20000,200,20,,0,0,1,ADD_SPIRIT_NAZRINN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NazrinN_en03,,0,5,circle,0,0,20000,200,20,,0,0,1,ADD_SPIRIT_NAZRINN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NazrinN_en04,,0,5,circle,0,0,20000,200,20,,0,0,1,ADD_SPIRIT_NAZRINN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Nitori_FA_en01,,2,4,circle,0,0,4500,140,10,,0,0,1,,35,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Nitori_FA_en01,PORORO,1,7,circle,14000,4,8500,180,10,pororo,0,0,2,LAND_WATER_PORORO,30,15,0.5,LAND_WATER_PORORO,20,25,0.5,,,,,,,,,,,,,,,,,,,,
Nitori_FA_en02,,0,5,circle,0,0,10000,200,10,,0,0,1,DEF+_KISUME,35,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Nitori_FA_en03,,0,5,circle,0,0,10000,200,10,,0,0,1,DEF+_KISUME,35,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en01,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HP+_NUE,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en02,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HP+_NUE,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en03,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HP+_NUE,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en04,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HP+_NUE,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en05,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HIT+_NUE,35,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en05,UFOR,0,6,circle,26000,3,13000,200,15,UFOR,1,0,2,FDAM+_NUE,5,50,1,HP+_NUE2,40,40,2,,,,,,,,,,,,,,,,,,,,
Nue_en05,UNDEFINED,0,6,circle,28000,3,15000,200,15,undefined,0,0,2,HIT-_NUE,45,50,1,HIDE_NUE,30,30,1.5,,,,,,,,,,,,,,,,,,,,
Nue_en05,HEIAN,0,6,circle,32000,3,20000,200,20,heian,1,1,3,NOENTER,100,100,10,MOV-_ALL,5,5,1,PRY+_NUE,30,45,10,,,,,,,,,,,,,,,,
Nue_en06,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HIT+_NUE,35,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en06,UFOR,0,6,circle,26000,3,13000,200,15,UFOR,1,0,2,FDAM+_NUE,5,50,1,HP+_NUE2,40,40,2,,,,,,,,,,,,,,,,,,,,
Nue_en06,UNDEFINED,0,6,circle,28000,3,15000,200,15,undefined,0,0,2,HIT-_NUE,45,50,1,HIDE_NUE,30,30,1.5,,,,,,,,,,,,,,,,,,,,
Nue_en06,HEIAN,0,6,circle,32000,3,20000,200,20,heian,1,1,3,NOENTER,100,100,10,MOV-_ALL,5,5,1,PRY+_NUE,30,45,10,,,,,,,,,,,,,,,,
Nue_en07,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HIT+_NUE,35,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en07,UFOR,0,6,circle,26000,3,13000,200,15,UFOR,1,0,2,FDAM+_NUE,5,50,1,HP+_NUE2,40,40,2,,,,,,,,,,,,,,,,,,,,
Nue_en07,UNDEFINED,0,6,circle,28000,3,15000,200,15,undefined,0,0,2,HIT-_NUE,45,50,1,HIDE_NUE,30,30,1.5,,,,,,,,,,,,,,,,,,,,
Nue_en07,HEIAN,0,6,circle,32000,3,20000,200,20,heian,1,1,3,NOENTER,100,100,10,MOV-_ALL,5,5,1,PRY+_NUE,30,45,10,,,,,,,,,,,,,,,,
Nue_en08,,0,6,circle,0,0,9500,200,10,spiral,0,0,1,HIT+_NUE,35,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Nue_en08,UFOR,0,6,circle,26000,3,13000,200,15,UFOR,1,0,2,FDAM+_NUE,5,50,1,HP+_NUE2,40,40,2,,,,,,,,,,,,,,,,,,,,
Nue_en08,UNDEFINED,0,6,circle,28000,3,15000,200,15,undefined,0,0,2,HIT-_NUE,45,50,1,HIDE_NUE,30,30,1.5,,,,,,,,,,,,,,,,,,,,
Nue_en08,HEIAN,0,6,circle,32000,3,20000,200,20,heian,1,1,3,NOENTER,100,100,10,MOV-_ALL,5,5,1,PRY+_NUE,30,45,10,,,,,,,,,,,,,,,,
Nue_en09,,0,6,circle,0,0,10000,200,20,spiral,0,0,1,HP+_NUE,15,30,1,,,,,,,,,,,,,,,,,,,,,,,,
NueN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NueN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NueN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
NueN_en04,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en01,,1,4,circle,0,0,25000,200,10,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en01,NAMAZU1,2,5,circle,40000,3,30000,220,20,ecology,0,1,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU1,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en01,NAMAZU2,2,5,circle,40000,3,40000,220,20,liquify,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU2,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en01,NAMAZU3,2,5,circle,48000,3,60000,250,30,oshimai,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU3,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en02,,1,4,circle,0,0,25000,200,10,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en02,NAMAZU1,2,5,circle,40000,3,30000,220,20,ecology,0,1,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU1,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en02,NAMAZU2,2,5,circle,40000,3,40000,220,20,liquify,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU2,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en02,NAMAZU3,2,5,circle,48000,3,60000,250,30,oshimai,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU3,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en03,,1,4,circle,0,0,25000,200,10,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en03,NAMAZU1,2,5,circle,40000,3,30000,220,20,ecology,0,1,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU1,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en03,NAMAZU2,2,5,circle,40000,3,40000,220,20,liquify,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU2,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en03,NAMAZU3,2,5,circle,48000,3,60000,250,30,oshimai,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU3,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en04,,1,4,circle,0,0,25000,200,10,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en04,NAMAZU1,2,5,circle,40000,3,30000,220,20,ecology,0,1,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU1,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en04,NAMAZU2,2,5,circle,40000,3,40000,220,20,liquify,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU2,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en04,NAMAZU3,2,5,circle,48000,3,60000,250,30,oshimai,0,0,2,FIXRATE_ONAMAZU,35,5,0.8,NO_COMMAND_HP2_ONAMAZU3,5,5,0.7,,,,,,,,,,,,,,,,,,,,
Onamazu_en05,,1,4,circle,0,0,0,0,0,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en06,,1,4,circle,0,0,0,0,0,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en07,,1,4,circle,0,0,0,0,0,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
Onamazu_en08,,1,4,circle,0,0,0,0,0,spiral,0,0,1,PARAM-_ALL_ONAMAZU,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
OnamazuN_en01,,1,6,square,0,0,40000,200,20,,0,0,1,POW-_ONAMAZUN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
OnamazuN_en02,,1,6,square,0,0,40000,200,20,,0,0,1,POW-_ONAMAZUN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
OnamazuN_en03,,1,6,square,0,0,40000,200,20,,0,0,1,POW-_ONAMAZUN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
OnamazuN_en04,,1,6,square,0,0,40000,200,20,,0,0,1,POW-_ONAMAZUN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Onryo_en01,,1,6,circle,0,0,1800,120,7,,0,0,1,,10,10,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Onryo_en02,,1,6,circle,0,0,1800,120,7,,0,0,1,,10,10,0.25,,,,,,,,,,,,,,,,,,,,,,,,
OnryoL_en01,,3,6,circle,0,0,4000,180,10,,0,0,1,,0,25,0.8,,,,,,,,,,,,,,,,,,,,,,,,
OnryoL_en02,,3,6,circle,0,0,4000,180,10,,0,0,1,,0,25,0.8,,,,,,,,,,,,,,,,,,,,,,,,
OnryoR_en01,,2,6,circle,0,0,3500,150,10,,0,0,1,,24,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
OnryoR_en02,,2,6,circle,0,0,3500,150,10,,0,0,1,,24,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
OrinC_en01,,2,7,circle,0,0,7000,180,10,,0,0,1,,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Orin_en01,,2,7,circle,0,0,7000,180,10,,0,0,1,PARAM+_ALL2_ORIN,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Orin_en02,,2,7,circle,0,0,7000,180,10,,0,0,1,PARAM+_ALL2_ORIN,15,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Orin_en02,ZOMBIE,1,5,circle,32000,3,12000,200,10,zombie,1,0,2,HP+_ORIN2,10,25,0.8,PARAM+_ALL2_ORIN,10,25,0.8,,,,,,,,,,,,,,,,,,,,
Orin_en02,EATER,2,5,circle,31200,3,11000,200,10,spleen,0,0,2,DAM-_HP_ORIN,10,25,0.8,HP-_ZOMBIE,10,25,0.8,,,,,,,,,,,,,,,,,,,,
